2       100301.jpg       100302.jpg  1   0.94857    119.0      1.0    897.2    1789 0.053   930 0.607
3       100501.jpg       100503.jpg  1   0.86587    163.7     39.0    841.5    168 0.123   34 0.977
5       101400.jpg       101402.jpg  1   0.74060    172.2     22.9    790.8    38 0.105   8 1.733
6       101600.jpg       101601.jpg  1   0.86168    129.3     37.9    571.1    20 0.190   3 1.465
9       103100.jpg       103101.jpg  1   0.87836    337.9     31.0   2997.0    34 0.223   9 1.300
10       103100.jpg       103900.jpg  1   1.00000      0.0      0.0      0.0    1190 0.000   1186 0.000
11       103100.jpg       103901.jpg  1   0.87836    337.9     31.0   2997.0    34 0.223   9 1.300
12       103101.jpg       103102.jpg  1   0.90963    350.1     14.2   3188.7    41 0.209   11 1.376
13       103101.jpg       103900.jpg  1   0.87836    344.9     31.0   3017.5    33 0.208   14 1.344
14       103101.jpg       103901.jpg  1   1.00000      0.0      0.0      0.0    1028 0.000   1028 0.000
15       103101.jpg       103902.jpg  1   0.90963    350.1     14.2   3188.7    41 0.209   11 1.376
16       103102.jpg       103901.jpg  1   0.90963    350.1     14.2   3176.5    38 0.210   12 1.391
17       103102.jpg       103902.jpg  1   1.00000      0.0      0.0      0.0    1073 0.000   1073 0.000
18       103400.jpg       103401.jpg  1   0.95857    140.9      3.7   1370.9    95 0.185   13 1.245
19       103500.jpg       103501.jpg  1   0.85432    244.6     16.1   1479.8    303 0.108   96 0.905
20       103500.jpg       103502.jpg  1   0.90502    299.3     42.9   1746.7    56 0.208   14 1.443
21       103500.jpg       103503.jpg  1   0.82005    290.0     31.2   1742.1    45 0.217   18 1.534
22       103501.jpg       103502.jpg  1   0.86474    328.0     51.7   2005.6    44 0.201   16 1.275
23       103501.jpg       103503.jpg  1   0.76009    341.9     53.2   2022.3    27 0.222   9 1.344
24       103502.jpg       103503.jpg  1   0.82410    278.4      6.9   1359.6    370 0.110   109 0.897
28       103701.jpg       103702.jpg  1   0.88861    335.7     39.2   2438.0    225 0.126   78 0.880
29       103900.jpg       103901.jpg  1   0.87836    337.9     31.0   2997.0    34 0.223   9 1.300
30       103901.jpg       103902.jpg  1   0.90963    350.1     14.2   3188.7    41 0.209   11 1.376
49       106000.jpg       106002.jpg  1   0.79501    368.6     72.2   4129.3    37 0.162   13 1.606
50       106200.jpg       106201.jpg  1   0.93859    248.5      7.7   1081.8    229 0.105   93 0.766
51       106200.jpg       106202.jpg  1   0.91892    249.5     18.0   1494.4    195 0.129   66 0.849
52       106201.jpg       106202.jpg  1   0.91497    260.0      4.9   1576.4    232 0.114   76 0.797
55       106600.jpg       106602.jpg  1   0.81902    140.8     41.6    842.3    70 0.122   39 1.376
57       106603.jpg       106604.jpg  1   0.88322    136.6     29.1    398.4    114 0.154   23 1.261
63       107100.jpg       107101.jpg  1   0.91622    366.3     66.1   3541.6    173 0.154   38 1.168
64       107200.jpg       107202.jpg  1   0.88579    266.8     69.7   2866.9    67 0.212   26 1.444
66       107400.jpg       107401.jpg  1   0.96217    117.2      2.0   1111.4    269 0.167   40 1.110
67       107600.jpg       107601.jpg  1   0.95897    199.4      7.5   1638.1    236 0.128   61 0.966
68       108100.jpg       108101.jpg  1   0.45433     61.0     10.0    485.9    46 0.247   5 1.289
75       110301.jpg       110302.jpg  1   0.85766    270.2     29.4   2983.4    150 0.073   83 0.866
77       110800.jpg       110802.jpg  1   0.88788    277.9     41.7   2112.1    57 0.228   12 1.460
79       110900.jpg       110901.jpg  1   0.81808    394.0     51.2   2428.8    64 0.074   35 1.066
80       111000.jpg       111001.jpg  1   0.87713    238.8     27.9   1067.2    73 0.050   53 0.531
81       111000.jpg       111002.jpg  1   0.85664    257.2     33.2   1122.7    49 0.105   26 0.732
82       111001.jpg       111002.jpg  1   0.92615    181.8      1.7    975.8    241 0.031   206 0.472
83       111400.jpg       111401.jpg  1   0.73714    246.7     47.5   1582.2    32 0.142   12 1.417
84       111800.jpg       111801.jpg  1   0.93434    332.5      7.1   1589.9    615 0.069   308 0.644
85       112000.jpg       112001.jpg  1   0.88344    372.8     21.0   2006.5    160 0.080   89 0.821
86       112100.jpg       112101.jpg  1   0.97258    161.5      0.8    478.8    627 0.053   374 0.622
87       112401.jpg       112402.jpg  1   0.81580    391.6     75.8   2441.6    130 0.113   55 1.075
88       112403.jpg       112404.jpg  1   0.78828    184.7      4.4    989.3    144 0.137   35 1.107
89       112404.jpg       112407.jpg  1   0.81862    270.6     25.5   1733.0    138 0.108   78 0.875
91       112405.jpg       112407.jpg  1   0.82385    250.9     69.8   1924.2    139 0.125   59 1.045
92       112406.jpg       112407.jpg  1   0.86440    225.7     35.6    936.7    206 0.100   100 0.986
93       112406.jpg       112408.jpg  1   0.67832    306.2     48.8   2067.0    115 0.158   23 1.147
99       116000.jpg       116001.jpg  1   0.86963    373.9     26.7   2618.0    198 0.142   61 0.934
104       117300.jpg       117301.jpg  1   0.82395    189.8     32.3   1726.3    21 0.108   8 1.105
106       117400.jpg       117401.jpg  1   0.87400    352.4     14.6   1588.6    215 0.092   118 0.803
107       117402.jpg       117403.jpg  1   0.71750    273.6     13.8   1569.6    127 0.165   21 0.969
110       118600.jpg       118601.jpg  1   0.62584     99.6     29.7    712.2    72 0.142   15 1.138
111       119200.jpg       119201.jpg  1   0.74789    341.5     70.4   1936.6    82 0.156   25 1.025
113       119500.jpg       119501.jpg  1   0.81218    236.1     50.4   1477.9    273 0.107   103 0.859
115       120100.jpg       120101.jpg  1   0.93022    299.6     11.3   5130.0    528 0.087   186 0.797
130       122800.jpg       122801.jpg  1   0.95537    320.2      6.8    988.3    129 0.080   68 0.820
131       122900.jpg       122901.jpg  1   0.94737    393.6     18.3   1013.3    352 0.022   311 0.447
132       123000.jpg       123001.jpg  1   0.92571    387.4     11.9   4084.2    317 0.055   215 0.737
133       123002.jpg       123003.jpg  1   0.92060    200.3     18.4   1716.1    183 0.106   68 1.058
134       123600.jpg       123601.jpg  1   0.92625    227.8      4.1   1606.6    149 0.129   52 1.030
135       123600.jpg       123602.jpg  1   0.89659    220.9     13.1   2328.9    86 0.164   24 1.234
136       123601.jpg       123602.jpg  1   0.90471    201.1      6.9   2132.5    84 0.153   22 1.376
137       123700.jpg       123701.jpg  1   0.85362    289.7     78.2   1497.9    70 0.102   21 0.899
138       123800.jpg       123801.jpg  1   0.70164    247.0     41.4   1531.8    67 0.171   22 1.152
143       124100.jpg       124101.jpg  1   0.81563    142.1     15.1   1047.3    66 0.135   20 1.303
144       124100.jpg       124201.jpg  1   0.77818    179.3     47.5   1221.6    77 0.134   21 1.270
145       124200.jpg       124201.jpg  1   0.65788    185.0     50.2   1302.6    48 0.184   14 1.323
146       124200.jpg       124202.jpg  1   0.71678    181.7     38.1   1298.8    31 0.186   13 1.455
147       124201.jpg       124202.jpg  1   0.87099    113.2      8.1    829.9    70 0.164   34 1.295
148       124400.jpg       124402.jpg  1   0.82870    297.9     60.9   2533.6    47 0.210   13 1.545
150       125202.jpg       125203.jpg  1   0.91604    345.4     18.8   2912.0    57 0.160   17 1.398
151       125500.jpg       125501.jpg  1   0.90742    202.0     41.0   1146.1    148 0.107   54 0.907
152       125700.jpg       125701.jpg  1   0.78329     18.2      4.1    277.2    1 2.000   1 2.000
153       125700.jpg       125702.jpg  1   0.78988     18.9      4.9    256.2    1 2.000   1 2.000
154       125700.jpg       125703.jpg  1   0.84986     20.5      8.4    351.1    1 2.000   1 2.000
158       125701.jpg       125702.jpg  1   0.96865      5.4      1.4      7.9    1 2.000   1 2.000
159       125701.jpg       125703.jpg  1   0.80458     20.5      8.1    349.5    1 2.000   1 2.000
163       125702.jpg       125703.jpg  1   0.82918     15.4      3.6    319.4    1 2.000   1 2.000
170       125800.jpg       125801.jpg  1   0.82719      5.3      0.1     11.3    1 2.000   1 2.000
171       125800.jpg       125802.jpg  1   0.89446      5.2      0.1     10.4    1 2.000   1 2.000
172       125801.jpg       125802.jpg  1   0.72260      4.7      0.1     11.6    1 2.000   1 2.000
174       126200.jpg       126201.jpg  1   0.95045    254.7      8.3   1456.6    94 0.063   60 0.918
176       126400.jpg       126501.jpg  1   0.80030    230.3     18.2   1798.4    21 0.217   9 1.555
177       126401.jpg       126402.jpg  1   0.94549    170.7      6.4   1445.9    58 0.094   26 1.125
181       127100.jpg       127101.jpg  1   0.91632    211.3     15.9   1969.0    179 0.080   108 0.712
182       127200.jpg       127201.jpg  1   0.83224    151.3     25.8    319.4    34 0.078   24 0.908
183       127400.jpg       127401.jpg  1   0.90469      1.2      0.3      2.1    2 0.001   1 0.197
184       127400.jpg       127402.jpg  1   0.65698     18.0      1.4    105.4    1 0.002   1 2.000
185       127400.jpg       127403.jpg  1   0.63866     23.9     10.8    139.2    1 2.000   1 2.000
186       127401.jpg       127402.jpg  1   0.62910     13.1      1.7     99.8    2 0.002   1 2.000
187       127401.jpg       127403.jpg  1   0.61523     28.4     13.6    136.5    1 2.000   1 2.000
188       127402.jpg       127403.jpg  1   0.93138     34.0     15.2    146.0    2 0.005   1 2.000
189       127500.jpg       127501.jpg  1   0.84215    138.6     23.0    516.5    27 0.158   14 1.271
190       127502.jpg       127503.jpg  1   0.94851    178.8     18.1   1358.6    95 0.065   63 0.808
191       127600.jpg       127601.jpg  1   0.81971    145.2     28.8   2525.7    14 0.039   14 1.652
192       127600.jpg       127602.jpg  1   0.85369    121.1     67.1   2309.2    12 0.029   9 1.032
193       127601.jpg       127602.jpg  1   0.92534    104.6     56.0    396.1    7 0.015   3 0.824
194       127700.jpg       127701.jpg  1   0.97192     35.9      3.0     84.0    161 0.048   128 0.688
195       128001.jpg       128002.jpg  1   0.87648    284.3     12.2   1756.3    159 0.132   58 0.925
196       128300.jpg       128301.jpg  1   0.84626      2.0      0.2      2.6    1 2.000   1 2.000
197       128600.jpg       128601.jpg  1   0.93597     80.2      2.6    284.2    135 0.101   73 0.944
198       128900.jpg       128901.jpg  1   0.84691    310.8      8.0   1540.1    151 0.093   62 0.800
199       129100.jpg       129101.jpg  1   0.91550    175.8      6.9   1087.4    52 0.159   19 1.075
200       129600.jpg       129601.jpg  1   0.86068    120.5     68.7   1276.5    103 0.108   53 0.851
202 2013-07-09_14.03.03.jpg 2013-07-09_14.03.04_HDR.jpg  1   0.76990     92.6     53.0    173.2    184 0.099   84 0.903
206 2013-07-10_18.17.05.jpg 2013-07-10_18.17.07_HDR.jpg  1   0.93740     89.4     11.9    118.6    334 0.074   164 0.802
207 2013-07-12_16.55.21.jpg 2013-07-12_16.55.22_HDR.jpg  1   0.86870    253.1     12.7    370.3    697 0.046   445 0.628
208     DSC02378.JPG     DSC02384.JPG  1   0.89199    327.3      7.9   1726.0    79 0.162   24 1.104
211     DSCF0415.JPG     DSCF0416.JPG  1   0.81493    325.0     15.5   2311.5    494 0.087   119 0.891
212     DSCF0417.JPG     DSCF0419.JPG  1   0.81998    276.7      8.3   1098.2    649 0.098   210 0.863
214     DSCF0586.JPG     DSCF0588.JPG  1   0.88251    195.9     25.0   1256.4    111 0.120   41 1.246
215     DSCF0644.JPG     DSCF0645.JPG  1   0.92093    316.4     16.4   1769.8    415 0.055   235 0.698
216     DSCF0650.JPG     DSCF0651.JPG  1   0.90815    303.0     26.7   2488.4    610 0.088   214 0.765
217     DSCF0676.JPG     DSCF0677.JPG  1   0.86522    382.2     42.7   1964.6    396 0.078   187 0.660
218     DSCF0710.JPG     DSCF0711.JPG  1   0.76032    144.0     11.4   1293.9    179 0.119   51 1.168
220     DSCF0747.JPG     DSCF0748.JPG  1   0.80687    266.4     36.2    997.0    279 0.133   60 1.008
221     DSCF0784.JPG     DSCF0785.JPG  1   0.83983    373.5     31.1   5143.9    249 0.108   61 0.888
229     IMG_0085.JPG     IMG_0087.JPG  1   0.94928    313.4      4.6    886.1    57 0.124   30 1.202
244     IMG_0098.JPG     IMG_0099.JPG  1   0.87772    361.5      7.6   1687.1    144 0.130   52 0.955
245     IMG_0098.JPG     IMG_0100.JPG  1   0.85877    383.4     14.4   2142.3    87 0.138   27 0.995
246     IMG_0099.JPG     IMG_0100.JPG  1   0.82247    384.5     32.3   3017.2    76 0.174   24 1.177
247     IMG_0102.JPG     IMG_0103.JPG  1   0.86689    246.5     16.2   1823.1    129 0.082   79 0.942
248     IMG_0104.JPG     IMG_0105.JPG  1   0.89593    368.6     18.2   2147.0    110 0.162   30 1.141
249     IMG_0107.JPG     IMG_0108.JPG  1   0.89409    289.0      3.7   1442.5    153 0.118   45 1.062
250     IMG_0107.JPG     IMG_0109.JPG  1   0.87985    365.3     16.6   2716.0    64 0.176   24 1.512
251     IMG_0107.JPG     IMG_0110.JPG  1   0.86629    362.3     15.0   2901.3    63 0.179   24 1.347
254     IMG_0108.JPG     IMG_0109.JPG  1   0.83166    343.1     14.9   2933.4    58 0.186   20 1.427
255     IMG_0108.JPG     IMG_0110.JPG  1   0.81588    345.9     15.4   3055.4    56 0.169   16 1.504
256     IMG_0108.JPG     IMG_0113.JPG  1   0.85961    335.2     14.7   2096.7    54 0.197   16 1.443
258     IMG_0109.JPG     IMG_0110.JPG  1   0.94584    241.5      0.8    508.2    214 0.059   121 0.876
259     IMG_0111.JPG     IMG_0112.JPG  1   0.93845    272.5      6.4   1527.1    82 0.153   31 1.173
260     IMG_0113.JPG     IMG_0114.JPG  1   0.94881    309.8      1.9   1503.4    225 0.074   126 0.811
262     IMG_0272.JPG     IMG_0273.JPG  1   0.94320    159.6      2.0    885.0    14 0.127   16 1.738
264     IMG_0284.JPG     IMG_0285.JPG  1   0.91903    187.4      3.5    302.8    114 0.090   55 0.926
265     IMG_0304.JPG     IMG_0305.JPG  1   0.79795     92.0     39.5    579.7    96 0.098   37 1.171
270     IMG_0609.JPG     IMG_0610.JPG  1   0.91588    157.2     19.1    710.2    37 0.128   9 1.104
272     IMG_0624.JPG     IMG_0625.JPG  1   0.89792    394.1     21.7   1962.6    47 0.160   15 1.253
273     IMG_0646.JPG     IMG_0648.JPG  1   0.82159    350.4     64.3   2264.1    74 0.127   31 1.206
274     IMG_0646.JPG     IMG_0649.JPG  1   0.86513    342.7     32.8   3119.6    66 0.169   17 1.368
275     IMG_0648.JPG     IMG_0649.JPG  1   0.81100    336.8     53.4   2588.2    101 0.117   43 1.144
277     IMG_0733.JPG     IMG_0734.JPG  1   0.91563    288.1      9.6    724.6    140 0.075   90 0.765
279     IMG_0737.JPG     IMG_0738.JPG  1   0.89850    281.2      7.5   2166.0    88 0.075   56 1.039
280     IMG_0737.JPG     IMG_0739.JPG  1   0.89901    297.6      9.5   2390.7    79 0.087   51 0.963
281     IMG_0737.JPG     IMG_0740.JPG  1   0.85205    299.4     12.9   2917.4    66 0.110   36 0.951
282     IMG_0737.JPG     IMG_0741.JPG  1   0.89892    254.0      6.2   2901.2    77 0.107   47 1.008
283     IMG_0737.JPG     IMG_0742.JPG  1   0.90609    267.8      3.6   1198.2    61 0.112   36 0.975
284     IMG_0738.JPG     IMG_0739.JPG  1   0.84654    298.2      4.0   1333.1    135 0.057   94 0.763
285     IMG_0738.JPG     IMG_0740.JPG  1   0.90986    299.1     14.4   1618.4    79 0.136   38 1.113
286     IMG_0738.JPG     IMG_0741.JPG  1   0.92255    291.6      2.5   1704.7    84 0.117   45 1.070
287     IMG_0738.JPG     IMG_0742.JPG  1   0.91493    316.1      4.3   2037.3    54 0.147   23 1.302
288     IMG_0739.JPG     IMG_0740.JPG  1   0.82632    221.3      9.4    901.9    75 0.106   34 0.958
289     IMG_0739.JPG     IMG_0741.JPG  1   0.87127    228.2      2.9    766.7    78 0.117   44 1.081
290     IMG_0739.JPG     IMG_0742.JPG  1   0.84124    284.6      7.3   1713.4    71 0.146   33 0.909
291     IMG_0740.JPG     IMG_0741.JPG  1   0.90690    224.2      8.0    707.3    70 0.118   32 0.890
292     IMG_0740.JPG     IMG_0742.JPG  1   0.88966    286.8     10.1   2297.3    53 0.153   31 1.148
293     IMG_0741.JPG     IMG_0742.JPG  1   0.92881    197.8      3.3   2255.8    53 0.128   24 0.745
294     IMG_0743.JPG     IMG_0744.JPG  1   0.81693    167.5      3.8    255.0    133 0.114   49 0.858
296     IMG_1229.JPG     IMG_1230.JPG  1   0.87573    154.8      7.2    315.9    146 0.072   81 0.952
297     IMG_1229.JPG     IMG_1237.JPG  1   0.72565    318.4     41.8   2179.0    40 0.166   13 1.444
298     IMG_1229.JPG     IMG_1238.JPG  1   0.77354    302.9     43.0   2296.9    46 0.161   20 2.032
300     IMG_1230.JPG     IMG_1237.JPG  1   0.76188    342.1     52.6   2208.6    47 0.192   22 1.618
301     IMG_1230.JPG     IMG_1238.JPG  1   0.75543    337.9     61.4   2358.5    52 0.180   30 1.658
302     IMG_1232.JPG     IMG_1233.JPG  1   0.88457     96.5      6.1    160.6    102 0.050   75 0.566
303     IMG_1233.JPG     IMG_1234.JPG  1   0.78168    297.8     66.9   1589.8    38 0.152   17 1.839
304     IMG_1234.JPG     IMG_1235.JPG  1   0.85510    207.1      9.5    410.1    122 0.044   82 0.727
305     IMG_1234.JPG     IMG_1236.JPG  1   0.84926    165.6     44.1    413.2    104 0.038   75 0.676
306     IMG_1235.JPG     IMG_1236.JPG  1   0.89995    257.1     59.3    726.5    134 0.044   107 0.664
307     IMG_1237.JPG     IMG_1238.JPG  1   0.88064    192.5      6.1    723.3    136 0.104   58 1.021
309     IMG_1238.JPG     IMG_1239.JPG  1   0.80787    229.2     65.9    996.7    69 0.110   30 1.287
310     IMG_1240.JPG     IMG_1241.JPG  1   0.88853    206.9     64.5    956.2    126 0.068   73 0.821
311     IMG_1242.JPG     IMG_1243.JPG  1   0.91800    255.6      9.7   1500.0    152 0.126   55 0.922
312     IMG_1291.JPG     IMG_1292.JPG  1   0.90267    378.3      8.1   2950.0    325 0.063   202 0.662
318     IMG_1301.JPG     IMG_1302.JPG  1   0.94493    390.1      9.8   2514.5    175 0.146   52 0.958
319     IMG_1301.JPG     IMG_1303.JPG  1   0.94292    353.2     11.5   3136.6    130 0.144   32 1.053
320     IMG_1302.JPG     IMG_1303.JPG  1   0.93832    393.6      5.1   4004.9    175 0.132   50 0.926
322     IMG_1307.JPG     IMG_1311.JPG  1   0.93472    387.5     20.6   2766.5    55 0.221   25 1.407
323     IMG_1308.JPG     IMG_1309.JPG  1   0.78144    302.6     12.9   2090.2    37 0.233   12 1.586
324     IMG_1308.JPG     IMG_1311.JPG  1   0.86863    336.7      9.1   2330.8    40 0.231   11 1.441
325     IMG_1309.JPG     IMG_1311.JPG  1   0.88148    330.7     22.2   2273.2    30 0.255   11 1.480
326     IMG_1312.JPG     IMG_1313.JPG  1   0.92148    268.4     18.0   1761.8    54 0.192   21 1.282
335     IMG_2822.JPG     IMG_2823.JPG  1   0.82335    391.4     23.8   1288.2    71 0.076   42 0.937
338     IMG_2822.JPG     IMG_2827.JPG  1   0.70058    369.0     18.4   1117.8    51 0.099   35 1.239
343     IMG_2846.JPG     IMG_2847.JPG  1   0.95718    225.8      2.8   1060.9    1093 0.076   513 0.692
346     IMG_2884.JPG     IMG_2886.JPG  1   0.90205    365.5      6.0   3451.6    1054 0.084   403 0.685
347     IMG_2912.JPG     IMG_2913.JPG  1   0.82609    155.9      1.9    222.5    1067 0.042   687 0.520
349     IMG_2942.JPG     IMG_2943.JPG  1   0.85579    341.1     15.9    668.4    354 0.104   155 0.693
353     IMG_2989.JPG     IMG_2990.JPG  1   0.92248    134.3      2.3    238.5    1937 0.088   567 0.770
358     IMG_3075.JPG     IMG_3076.JPG  1   0.81319    308.8      7.1    996.5    951 0.123   200 0.893
359     IMG_3075.JPG     IMG_3077.JPG  1   0.90881    366.8      3.8   1046.9    1725 0.092   494 0.736
364     IMG_3080.JPG     IMG_3081.JPG  1   0.69358    155.0     61.5   1211.6    91 0.062   37 0.801
