182       127200.jpg       127201.jpg  1      95.9    12.1   241.7  5.1890
183       127400.jpg       127401.jpg  1       1.5    12.6   240.3  5.3066
184       127400.jpg       127402.jpg  1      21.0    13.8   266.5  5.4728
185       127400.jpg       127403.jpg  1      25.6    14.1   279.3  5.5069
186       127401.jpg       127402.jpg  1      12.1    14.1   277.9  5.4887
187       127401.jpg       127403.jpg  1      31.4    14.0   273.5  5.5028
188       127402.jpg       127403.jpg  1      48.0    13.9   267.4  5.5037
189       127500.jpg       127501.jpg  1     102.2     9.4   154.9  4.8724
190       127502.jpg       127503.jpg  1     107.4     8.9   130.5  4.8684
191       127600.jpg       127601.jpg  1     104.0    15.0   295.9  5.4563
192       127600.jpg       127602.jpg  1      83.1    14.9   291.9  5.4454
193       127601.jpg       127602.jpg  1      67.4     9.4   158.6  4.8357
194       127700.jpg       127701.jpg  1      32.3     8.4   110.0  4.7243
195       128001.jpg       128002.jpg  1     270.5    12.0   219.8  5.2830
196       128300.jpg       128301.jpg  1       1.7     8.5   155.2  4.4126
197       128600.jpg       128601.jpg  1      72.3     6.8   123.4  4.0342
198       128900.jpg       128901.jpg  1     229.0    11.6   209.2  5.2558
199       129100.jpg       129101.jpg  1     129.6    12.2   216.0  5.2357
200       129600.jpg       129601.jpg  1     110.6    15.2   309.8  5.5877
202 2013-07-09_14.03.03.jpg 2013-07-09_14.03.04_HDR.jpg  1      88.5     2.6    28.6  2.4760
206 2013-07-10_18.17.05.jpg 2013-07-10_18.17.07_HDR.jpg  1      97.4     1.5     7.3  1.6279
207 2013-07-12_16.55.21.jpg 2013-07-12_16.55.22_HDR.jpg  1     254.1     3.2    37.4  2.7196
208     DSC02378.JPG     DSC02384.JPG  1     226.8    10.9   196.0  5.1840
211     DSCF0415.JPG     DSCF0416.JPG  1     231.8    10.0   147.4  5.0389
212     DSCF0417.JPG     DSCF0419.JPG  1     218.9    11.2   205.5  5.1707
214     DSCF0586.JPG     DSCF0588.JPG  1     133.4    10.5   170.1  5.0591
215     DSCF0644.JPG     DSCF0645.JPG  1     236.2     9.9   174.4  4.9905
216     DSCF0650.JPG     DSCF0651.JPG  1     218.4     9.5   160.2  4.8152
217     DSCF0676.JPG     DSCF0677.JPG  1     267.3    13.6   279.8  5.4529
218     DSCF0710.JPG     DSCF0711.JPG  1     118.6     7.5   128.4  4.4716
220     DSCF0747.JPG     DSCF0748.JPG  1     164.7     9.7   169.9  4.9956
221     DSCF0784.JPG     DSCF0785.JPG  1     228.9    13.1   252.1  5.3909
229     IMG_0085.JPG     IMG_0087.JPG  1     207.7     5.5    79.9  3.7703
244     IMG_0098.JPG     IMG_0099.JPG  1     228.6     9.3   156.4  4.9073
245     IMG_0098.JPG     IMG_0100.JPG  1     258.9    12.2   219.9  5.3198
246     IMG_0099.JPG     IMG_0100.JPG  1     239.5    12.3   227.5  5.3359
247     IMG_0102.JPG     IMG_0103.JPG  1     161.7    10.5   172.8  5.1064
248     IMG_0104.JPG     IMG_0105.JPG  1     261.5    11.0   199.4  5.1917
249     IMG_0107.JPG     IMG_0108.JPG  1     205.4    11.2   219.1  5.1964
250     IMG_0107.JPG     IMG_0109.JPG  1     251.5    14.2   286.1  5.5723
251     IMG_0107.JPG     IMG_0110.JPG  1     252.1    14.2   281.7  5.5717
254     IMG_0108.JPG     IMG_0109.JPG  1     229.7    14.1   287.1  5.5684
255     IMG_0108.JPG     IMG_0110.JPG  1     241.6    14.2   284.2  5.5829
256     IMG_0108.JPG     IMG_0113.JPG  1     225.8    12.1   225.5  5.3349
258     IMG_0109.JPG     IMG_0110.JPG  1     184.3    10.3   202.6  4.9419
259     IMG_0111.JPG     IMG_0112.JPG  1     190.7    11.4   215.1  5.2522
260     IMG_0113.JPG     IMG_0114.JPG  1     234.0    11.4   223.1  5.2237
262     IMG_0272.JPG     IMG_0273.JPG  1     105.5    11.1   206.8  5.0749
264     IMG_0284.JPG     IMG_0285.JPG  1     118.3     6.5    85.1  4.3564
265     IMG_0304.JPG     IMG_0305.JPG  1      76.6    12.3   215.4  5.2195
270     IMG_0609.JPG     IMG_0610.JPG  1     107.2     9.0   143.0  4.8812
272     IMG_0624.JPG     IMG_0625.JPG  1     280.5    11.2   202.0  5.1969
273     IMG_0646.JPG     IMG_0648.JPG  1     266.6    10.6   184.3  5.1434
274     IMG_0646.JPG     IMG_0649.JPG  1     244.5    12.0   220.0  5.3325
275     IMG_0648.JPG     IMG_0649.JPG  1     235.0    11.2   197.8  5.2489
277     IMG_0733.JPG     IMG_0734.JPG  1     213.3     7.9   128.1  4.6383
279     IMG_0737.JPG     IMG_0738.JPG  1     184.5     9.1   139.1  4.9077
280     IMG_0737.JPG     IMG_0739.JPG  1     189.1     9.1   140.7  4.9039
281     IMG_0737.JPG     IMG_0740.JPG  1     185.1    10.4   171.8  5.1108
282     IMG_0737.JPG     IMG_0741.JPG  1     153.7     9.5   150.7  4.9758
283     IMG_0737.JPG     IMG_0742.JPG  1     164.1     7.8   106.4  4.7079
284     IMG_0738.JPG     IMG_0739.JPG  1     168.0     7.6   100.5  4.6247
285     IMG_0738.JPG     IMG_0740.JPG  1     165.7     8.7   131.2  4.8076
286     IMG_0738.JPG     IMG_0741.JPG  1     166.8     7.4    98.7  4.5854
287     IMG_0738.JPG     IMG_0742.JPG  1     173.6     8.7   130.2  4.8219
288     IMG_0739.JPG     IMG_0740.JPG  1     125.4     7.4   105.6  4.5075
289     IMG_0739.JPG     IMG_0741.JPG  1     136.1     7.2    97.6  4.5265
290     IMG_0739.JPG     IMG_0742.JPG  1     178.1     8.2   113.2  4.7527
291     IMG_0740.JPG     IMG_0741.JPG  1     141.0     7.7   110.5  4.5671
292     IMG_0740.JPG     IMG_0742.JPG  1     174.9     9.1   137.6  4.9004
293     IMG_0741.JPG     IMG_0742.JPG  1     122.5     7.7   108.0  4.5863
294     IMG_0743.JPG     IMG_0744.JPG  1     121.1     5.7    78.2  3.9382
296     IMG_1229.JPG     IMG_1230.JPG  1     124.8     6.3    87.0  4.2044
297     IMG_1229.JPG     IMG_1237.JPG  1     244.7    15.0   298.2  5.5546
298     IMG_1229.JPG     IMG_1238.JPG  1     230.6    15.2   303.0  5.5659
300     IMG_1230.JPG     IMG_1237.JPG  1     264.0    14.7   289.1  5.5292
301     IMG_1230.JPG     IMG_1238.JPG  1     263.0    15.0   299.0  5.5552
302     IMG_1232.JPG     IMG_1233.JPG  1      73.5     6.4    86.3  4.1797
303     IMG_1233.JPG     IMG_1234.JPG  1     199.0    12.3   217.7  5.3139
304     IMG_1234.JPG     IMG_1235.JPG  1     129.7     9.2   147.1  4.8542
305     IMG_1234.JPG     IMG_1236.JPG  1     123.7     9.2   156.6  4.8036
306     IMG_1235.JPG     IMG_1236.JPG  1     176.9    10.9   191.9  5.1190
307     IMG_1237.JPG     IMG_1238.JPG  1     145.4    10.3   179.2  4.9981
309     IMG_1238.JPG     IMG_1239.JPG  1     179.7    10.7   186.8  5.0759
310     IMG_1240.JPG     IMG_1241.JPG  1     145.7     9.6   150.9  4.9529
311     IMG_1242.JPG     IMG_1243.JPG  1     190.0    12.3   238.6  5.3990
312     IMG_1291.JPG     IMG_1292.JPG  1     286.5     9.5   156.8  4.9088
318     IMG_1301.JPG     IMG_1302.JPG  1     299.9    13.7   273.0  5.5409
319     IMG_1301.JPG     IMG_1303.JPG  1     294.0    13.2   248.4  5.4819
320     IMG_1302.JPG     IMG_1303.JPG  1     307.6    14.5   291.6  5.6037
322     IMG_1307.JPG     IMG_1311.JPG  1     293.0    13.2   239.9  5.4568
323     IMG_1308.JPG     IMG_1309.JPG  1     245.5    12.8   232.3  5.4180
324     IMG_1308.JPG     IMG_1311.JPG  1     253.0    14.3   277.6  5.5608
325     IMG_1309.JPG     IMG_1311.JPG  1     259.6    14.1   265.5  5.5423
326     IMG_1312.JPG     IMG_1313.JPG  1     216.9    14.1   285.6  5.4555
335     IMG_2822.JPG     IMG_2823.JPG  1     257.0    11.9   219.9  5.2878
338     IMG_2822.JPG     IMG_2827.JPG  1     251.1    13.5   268.2  5.4829
343     IMG_2846.JPG     IMG_2847.JPG  1     198.0     4.1    56.2  3.0415
346     IMG_2884.JPG     IMG_2886.JPG  1     301.1    14.2   291.0  5.5069
347     IMG_2912.JPG     IMG_2913.JPG  1     141.7     4.7    57.8  3.4492
349     IMG_2942.JPG     IMG_2943.JPG  1     283.8     9.0   166.6  4.6728
353     IMG_2989.JPG     IMG_2990.JPG  1     132.9     1.3    13.4  1.4518
358     IMG_3075.JPG     IMG_3076.JPG  1     243.3     7.2   118.7  4.2830
359     IMG_3075.JPG     IMG_3077.JPG  1     282.1    11.2   230.9  5.0433
364     IMG_3080.JPG     IMG_3081.JPG  1     126.9    12.7   238.2  5.3206
367     IMG_3087.JPG     IMG_3088.JPG  1     137.7    11.7   226.1  5.2623
368     IMG_3089.JPG     IMG_3090.JPG  1     316.1    12.2   235.5  5.2586
369     IMG_3089.JPG     IMG_3091.JPG  1     308.9    11.9   231.6  5.1838
373     IMG_3090.JPG     IMG_3091.JPG  1      88.4     0.9     7.8  1.1343
382     IMG_3121.JPG     IMG_3122.JPG  1     293.0    13.3   280.6  5.4472
385     IMG_3126.JPG     IMG_3127.JPG  1     244.3     5.6    72.7  3.8068
397     IMG_3206.JPG     IMG_3207.JPG  1      46.6     3.3    34.4  2.7807
400     IMG_3253.JPG     IMG_3254.JPG  1     146.8    12.2   232.7  5.2335
401     IMG_3253.JPG     IMG_3263.JPG  1     148.7    14.0   285.0  5.4260
402     IMG_3254.JPG     IMG_3263.JPG  1     159.1    15.0   314.5  5.5256
403     IMG_3302.JPG     IMG_3303.JPG  1     199.3     9.6   166.7  4.9492
404     IMG_3302.JPG     IMG_3305.JPG  1     249.5    11.4   201.1  5.2117
405     IMG_3302.JPG     IMG_3306.JPG  1     250.3    11.8   205.1  5.2903
406     IMG_3302.JPG     IMG_3307.JPG  1     247.0    11.9   209.8  5.3034
407     IMG_3302.JPG     IMG_3308.JPG  1     248.3    11.8   207.0  5.2892
408     IMG_3302.JPG     IMG_3309.JPG  1     274.1    10.5   179.7  5.1238
409     IMG_3302.JPG     IMG_3310.JPG  1     229.2     8.7   133.3  4.8031
410     IMG_3303.JPG     IMG_3306.JPG  1     244.9    10.9   184.0  5.1642
413     IMG_3303.JPG     IMG_3309.JPG  1     275.1    10.8   184.4  5.1753
414     IMG_3303.JPG     IMG_3310.JPG  1     244.7     9.9   162.0  5.0511
416     IMG_3304.JPG     IMG_3306.JPG  1     245.0    11.9   216.8  5.3136
418     IMG_3304.JPG     IMG_3308.JPG  1     241.5    12.0   217.9  5.3245
419     IMG_3304.JPG     IMG_3310.JPG  1     258.9    10.3   173.3  5.1063
421     IMG_3305.JPG     IMG_3307.JPG  1     261.8    12.1   221.9  5.3298
423     IMG_3305.JPG     IMG_3310.JPG  1     259.8    10.8   176.5  5.1605
424     IMG_3306.JPG     IMG_3307.JPG  1     144.8     4.1    53.3  3.2508
425     IMG_3306.JPG     IMG_3308.JPG  1     179.1     7.8   136.3  4.4347
426     IMG_3306.JPG     IMG_3309.JPG  1     237.1    12.2   220.8  5.3377
428     IMG_3307.JPG     IMG_3308.JPG  1     113.5     2.1    16.2  2.0619
429     IMG_3307.JPG     IMG_3309.JPG  1     239.3    12.4   227.1  5.3514
432     IMG_3308.JPG     IMG_3310.JPG  1     222.9    11.7   207.0  5.2737
433     IMG_3309.JPG     IMG_3310.JPG  1     223.0    11.1   198.8  5.1742
434     IMG_3316.JPG     IMG_3319.JPG  1     152.8    12.0   193.6  5.3258
435     IMG_3316.JPG     IMG_3320.JPG  1     157.3    12.0   195.1  5.3330
436     IMG_3316.JPG     IMG_3321.JPG  1     144.9    12.2   198.2  5.3428
437     IMG_3319.JPG     IMG_3320.JPG  1      94.3     3.7    36.5  2.9978
438     IMG_3319.JPG     IMG_3321.JPG  1     110.9     9.8   146.9  5.0219
439     IMG_3320.JPG     IMG_3321.JPG  1      85.9     1.6    16.3  1.6183
440     IMG_3333.JPG     IMG_3334.JPG  1     100.0     2.8    23.0  2.4652
441     IMG_3333.JPG     IMG_3335.JPG  1     199.7    13.8   288.4  5.4488
442     IMG_3333.JPG     IMG_3336.JPG  1     197.1    13.4   275.4  5.4141
443     IMG_3333.JPG     IMG_3337.JPG  1     201.8    13.1   264.9  5.3831
444     IMG_3333.JPG     IMG_3338.JPG  1     203.8    13.8   287.6  5.4490
445     IMG_3334.JPG     IMG_3335.JPG  1     198.1    13.5   276.5  5.4339
446     IMG_3334.JPG     IMG_3336.JPG  1     196.2    13.5   276.9  5.4261
447     IMG_3334.JPG     IMG_3337.JPG  1     195.9    13.1   264.2  5.3743
448     IMG_3334.JPG     IMG_3338.JPG  1     202.2    13.3   270.4  5.4091
449     IMG_3335.JPG     IMG_3336.JPG  1     144.0     3.4    33.0  2.9703
450     IMG_3335.JPG     IMG_3337.JPG  1     156.4     5.1    75.7  3.5001
451     IMG_3335.JPG     IMG_3338.JPG  1     160.1     5.2    81.9  3.4679
452     IMG_3336.JPG     IMG_3337.JPG  1      88.3     1.5    14.3  1.5036
453     IMG_3336.JPG     IMG_3338.JPG  1     116.7     2.2    20.8  2.0814
454     IMG_3337.JPG     IMG_3338.JPG  1      85.3     1.3     6.5  1.4691
455     IMG_3410.JPG     IMG_3411.JPG  1     194.5    11.3   221.3  5.0814
456     IMG_3436.JPG     IMG_3437.JPG  1     129.8     7.7   121.1  4.4901
457     IMG_3488.JPG     IMG_3489.JPG  1     225.6     8.9   161.9  4.4941
458     IMG_3488.JPG     IMG_3490.JPG  1     309.1    12.7   247.3  5.2431
459     IMG_3489.JPG     IMG_3490.JPG  1     324.3    12.8   254.2  5.2628
463     IMG_3544.JPG     IMG_3545.JPG  1      88.7     4.0    55.9  2.8298
464     IMG_3552.JPG     IMG_3553.JPG  1     158.7     2.6    22.5  2.4130
465     IMG_3575.JPG     IMG_3576.JPG  1     322.5     9.6   143.0  5.0197
468     IMG_3648.JPG     IMG_3651.JPG  1     279.0    14.3   287.3  5.5465
469     IMG_3648.JPG     IMG_3652.JPG  1     276.0    14.2   286.4  5.5304
470     IMG_3649.JPG     IMG_3650.JPG  1     228.3    12.1   227.8  5.2499
471     IMG_3649.JPG     IMG_3651.JPG  1     226.6    12.1   230.9  5.2505
472     IMG_3649.JPG     IMG_3652.JPG  1     226.1    12.5   243.4  5.2911
473     IMG_3650.JPG     IMG_3651.JPG  1      94.3     4.8    66.1  3.4135
474     IMG_3650.JPG     IMG_3652.JPG  1     123.4     6.4    96.6  3.9547
476     IMG_3712.JPG     IMG_3713.JPG  1     207.8    12.1   224.7  5.2281
477     IMG_3712.JPG     IMG_3714.JPG  1     262.1    12.9   257.6  5.3139
479     IMG_3713.JPG     IMG_3714.JPG  1     235.8    11.0   214.8  4.9926
481     IMG_3714.JPG     IMG_3715.JPG  1     258.1    12.0   229.5  5.1780
482     IMG_3847.JPG     IMG_3848.JPG  1      90.2     8.4   150.1  4.4781
483     IMG_3847.JPG     IMG_3849.JPG  1     199.0    10.4   188.2  4.9783
484     IMG_3848.JPG     IMG_3849.JPG  1     115.3     8.8   162.9  4.5556
485     IMG_3858.JPG     IMG_3859.JPG  1      97.5     5.2    80.7  3.5907
486     IMG_3858.JPG     IMG_3860.JPG  1     238.3     7.0   114.3  4.2378
491     IMG_3863.JPG     IMG_3864.JPG  1     183.0     3.7    37.8  2.9970
492     IMG_3863.JPG     IMG_3865.JPG  1     156.7     3.5    40.4  2.9056
493     IMG_3864.JPG     IMG_3865.JPG  1     149.4     3.4    36.0  2.8798
494     IMG_3870.JPG     IMG_3871.JPG  1      83.0     5.0    72.0  3.4760
495     IMG_3872.JPG     IMG_3873.JPG  1     136.7     4.3    55.6  3.2277
496     IMG_3937.JPG     IMG_3938.JPG  1      51.4     7.4   137.4  4.1730
497     IMG_3947.JPG     IMG_3948.JPG  1      61.6     1.9    13.3  1.9532
502     IMG_3949.JPG     IMG_3950.JPG  1      62.5     1.7     7.7  1.8081
503     IMG_3958.JPG     IMG_3959.JPG  1     125.4     3.5    58.8  2.6669
504     IMG_3958.JPG     IMG_3960.JPG  1     173.7     5.1    87.7  3.4481
505     IMG_3958.JPG     IMG_3961.JPG  1     248.4    11.1   211.5  5.2167
506     IMG_3959.JPG     IMG_3960.JPG  1      85.7     2.7    44.1  2.1645
507     IMG_3959.JPG     IMG_3961.JPG  1     256.5    11.4   218.1  5.2658
508     IMG_3960.JPG     IMG_3961.JPG  1     248.6    11.3   216.9  5.2414
509     IMG_3973.JPG     IMG_3974.JPG  1      98.0     4.1    60.2  3.1136
512     IMG_3981.JPG     IMG_3983.JPG  1     288.3    10.9   196.2  5.2002
514     IMG_3982.JPG     IMG_3983.JPG  1     222.4     6.5    92.3  4.2286
517  Picture_002.jpg  Picture_003.jpg  1     230.6    13.0   263.1  5.4287
518  Picture_005.jpg  Picture_006.jpg  1     226.3    12.0   240.4  5.2458
523  Picture_021.jpg  Picture_024.jpg  1     195.7     9.4   145.5  4.9750
525  Picture_022.jpg  Picture_023.jpg  1     212.5    11.4   200.2  5.2371
529  Picture_027.jpg  Picture_028.jpg  1     173.5    12.1   252.8  5.1980
530  Picture_029.jpg  Picture_031.jpg  1     226.2    13.4   262.1  5.4504
539        051_c.JPG        052_c.JPG  1     238.2    12.7   229.5  5.3919
541        052_c.JPG        053_c.JPG  1     210.0    13.4   251.9  5.4565
543        060_c.JPG        061_c.JPG  1     164.3    10.4   181.9  4.9239
545        070_c.JPG        071_c.JPG  1     296.7    10.5   176.4  5.0932
554        148_c.JPG        149_c.JPG  1      96.3    15.2   306.3  5.6633
555        148_c.JPG        150_c.JPG  1      81.7    14.7   296.8  5.6291
556        149_c.JPG        150_c.JPG  1      96.1    15.3   298.9  5.6481
557        151_c.JPG        152_c.JPG  1     208.9    14.7   299.0  5.6153
558        151_c.JPG        153_c.JPG  1     236.4    14.9   295.3  5.6207
560        152_c.JPG        153_c.JPG  1     214.4    14.6   287.9  5.6066
561        152_c.JPG        154_c.JPG  1     214.5    15.1   310.5  5.6526
562        153_c.JPG        154_c.JPG  1     214.3    14.5   293.7  5.6054
563        158_c.JPG        159_c.JPG  1     212.3    12.4   239.6  5.3479
666   DSCN1986_m.JPG   DSCN1988_m.JPG  1     276.8     9.9   169.1  4.9723
674   DSCN2020_m.JPG   DSCN2106_m.JPG  1      77.0    12.8   228.7  5.4299
675   DSCN2020_m.JPG   DSCN2108_m.JPG  1      88.2    12.2   216.1  5.3630
676   DSCN2020_m.JPG   DSCN2110_m.JPG  1      56.7    11.9   209.0  5.3389
677   DSCN2020_m.JPG   DSCN2113_m.JPG  1      90.9    12.1   208.4  5.3527
680   DSCN2020_m.JPG   DSCN2119_m.JPG  1      70.3    11.3   195.9  5.2588
681   DSCN2021_m.JPG   DSCN2045_m.JPG  1      88.9    12.2   212.6  5.3022
682   DSCN2021_m.JPG   DSCN2108_m.JPG  1     147.6    13.0   236.1  5.4493
683   DSCN2021_m.JPG   DSCN2109_m.JPG  1      80.2    11.7   210.6  5.2625
684   DSCN2021_m.JPG   DSCN2111_m.JPG  1     130.8    14.1   270.5  5.5332
685   DSCN2021_m.JPG   DSCN2112_m.JPG  1      93.0    12.6   228.2  5.3636
689   DSCN2024_m.JPG   DSCN2026_m.JPG  1      81.1    11.6   189.7  5.2727
690   DSCN2024_m.JPG   DSCN2105_m.JPG  1      87.6    11.6   181.3  5.2601
695   DSCN2027_m.JPG   DSCN2028_m.JPG  1      40.7    10.3   161.0  5.1442
701   DSCN2031_m.JPG   DSCN2032_m.JPG  1     236.2    10.2   166.6  5.0158
702   DSCN2031_m.JPG   DSCN2033_m.JPG  1     171.0     8.7   141.9  4.7141
703   DSCN2032_m.JPG   DSCN2033_m.JPG  1     207.8     8.1   123.7  4.6565
707   DSCN2034_m.JPG   DSCN2035_m.JPG  1     235.8    12.0   218.0  5.2350
708   DSCN2036_m.JPG   DSCN2038_m.JPG  1     265.1    11.8   214.3  5.2372
709   DSCN2038_m.JPG   DSCN2047_m.JPG  1     283.7    12.2   217.5  5.2851
710   DSCN2040_m.JPG   DSCN2041_m.JPG  1     196.6     8.2   135.8  4.5026
713   DSCN2043_m.JPG   DSCN2044_m.JPG  1     253.8     8.9   132.1  4.8513
715   DSCN2045_m.JPG   DSCN2109_m.JPG  1      82.9    12.1   216.9  5.2861
718   DSCN2048_m.JPG   DSCN2049_m.JPG  1     127.1     8.5   108.7  4.8491
724   DSCN2056_m.JPG   DSCN2058_m.JPG  1     256.8    13.5   267.2  5.4420
726   DSCN2064_m.JPG   DSCN2065_m.JPG  1     166.9    10.1   168.5  4.9790
731   DSCN2071_m.JPG   DSCN2076_m.JPG  1     209.5    12.6   230.7  5.3481
732   DSCN2072_m.JPG   DSCN2076_m.JPG  1     174.4    10.5   178.4  5.0945
736   DSCN2080_m.JPG   DSCN2081_m.JPG  1      33.1     9.6   151.9  4.9214
737   DSCN2080_m.JPG   DSCN2082_m.JPG  1      32.7     9.6   149.0  4.9134
738   DSCN2081_m.JPG   DSCN2082_m.JPG  1      28.3     9.5   151.3  4.9198
742   DSCN2083_m.JPG   DSCN2084_m.JPG  1      43.7    11.5   198.9  5.1942
747   DSCN2085_m.JPG   DSCN2086_m.JPG  1      40.0    11.5   211.2  5.2264
751   DSCN2088_m.JPG   DSCN2092_m.JPG  1      88.3    10.3   176.0  5.0660
753   DSCN2089_m.JPG   DSCN2093_m.JPG  1      27.1     8.5   120.9  4.8716
766   DSCN2106_m.JPG   DSCN2108_m.JPG  1      89.7    11.9   201.6  5.3026
767   DSCN2106_m.JPG   DSCN2110_m.JPG  1      57.3    11.0   174.6  5.2050
