0       101700.jpg       101901.jpg  2   0.75170   1221.8    177.9   5577.5    28 0.234   11 1.533
0       102401.jpg       102501.jpg  2   0.75505    653.9    183.3   3319.3    9 0.245   5 1.956
0       103101.jpg       104000.jpg  2   0.72950   1169.7    156.3   3866.6    26 0.244   9 1.268
0       103102.jpg       104005.jpg  2   0.74689   1338.4    224.2   4047.4    19 0.237   8 1.511
0       103800.jpg       104100.jpg  2   0.65079   1658.4    606.8   3969.1    35 0.221   19 1.275
0       103901.jpg       104000.jpg  2   0.72950   1169.7    156.3   3866.6    26 0.244   9 1.268
0       103902.jpg       104005.jpg  2   0.74689   1338.4    224.2   4047.4    19 0.237   8 1.511
0       112300.jpg       112302.jpg  2   0.53677    483.8    149.0   3379.1    17 0.244   7 1.803
0       112401.jpg       112408.jpg  2   0.64133    796.6    287.8   2944.7    69 0.210   18 1.359
0       112700.jpg       113402.jpg  2   0.73743   1556.4    396.1   5773.5    48 0.191   13 1.325
0       117201.jpg       117302.jpg  2   0.77749    812.8    473.9   2537.3    33 0.245   14 1.799
0       119201.jpg       119500.jpg  2   0.45213    956.2    454.7   2653.7    40 0.210   7 1.785
0       119202.jpg       119603.jpg  2   0.63105   1262.2    716.8   5375.8    53 0.165   13 1.314
0       119501.jpg       119601.jpg  2   0.72133    601.5    180.5   3113.7    25 0.213   5 1.466
0       120800.jpg       120900.jpg  2   0.69255   2334.1   1215.8   5933.7    32 0.199   8 2.044
0       121400.jpg       121501.jpg  2   0.69819   1315.5    365.2   5321.9    56 0.215   18 1.441
0       122706.jpg       122707.jpg  2   0.44572   1011.1    567.2   8599.5    66 0.353   28 2.285
0       123300.jpg       123600.jpg  2   0.69484    779.9    194.9   4357.4    35 0.229   6 1.517
0       123301.jpg       124001.jpg  2   0.78395    825.0    222.5   4840.6    29 0.244   7 1.482
0       123401.jpg       123600.jpg  2   0.61607   1035.9    504.8   5385.5    34 0.160   14 1.228
0       123501.jpg       123800.jpg  2   0.68139    877.1    362.4   2119.8    30 0.186   9 1.433
0       123501.jpg       123801.jpg  2   0.67023    807.7    254.8   2597.3    40 0.206   13 1.254
0       123600.jpg       124300.jpg  2   0.66189   1138.0    575.3   3037.8    67 0.202   25 1.489
0       124001.jpg       124302.jpg  2   0.77355    618.1    151.0   3082.3    34 0.172   7 1.309
0       126402.jpg       126704.jpg  2   0.46094   1122.7    750.9   2473.3    20 0.084   16 2.001
0       126402.jpg       126705.jpg  2   0.43333   1100.6    639.4   2893.6    28 0.161   11 1.297
0       126702.jpg       126705.jpg  2   0.68292   1733.2    865.2  13231.7    24 0.144   13 1.333
0       127500.jpg       127503.jpg  2   0.73120    423.9    166.4   2396.6    24 0.129   7 1.350
0 2013-07-10_16.31.22.jpg 2013-07-10_16.51.14_HDR.jpg  2   0.56773   1913.5   1237.6   8058.3    14 0.184   3 1.332
0 2013-07-10_16.31.24_HDR.jpg 2013-07-10_16.51.14_HDR.jpg  2   0.62200   1509.5    837.4   6292.4    22 0.236   6 1.303
0 2013-07-10_16.38.44_HDR.jpg 2013-07-10_16.51.14_HDR.jpg  2   0.69796   1170.9    405.9   5921.0    24 0.215   7 1.472
0     DSCF0676.JPG     DSCF0711.JPG  2   0.54113    892.8    348.1   4029.4    141 0.139   37 1.273
0     DSCF0710.JPG     DSCF0785.JPG  2   0.60592   1050.8    439.7   6012.0    103 0.167   40 1.140
