 116       120700.jpg       120701.jpg   1     441.5000     7.2374   112.9000   107.2069     0.6978 
 117       120700.jpg       120703.jpg   1     360.0000     7.2542    36.6000    90.7203     0.7702 
 118       120701.jpg       120703.jpg   1     525.0000     7.1421   201.1000   186.1726     0.7344 
 119       120900.jpg       120901.jpg   1     537.1000     6.8810    15.4000    45.1414     0.8399 
 120       121400.jpg       121401.jpg   1     443.8000     7.1290    26.6000    70.8852     0.8916 
 121       122301.jpg       122302.jpg   1     508.1000     7.0618   307.4000   418.0083     0.7662 
 122       122400.jpg       122401.jpg   1     498.5000     7.1751     5.8000     4.9090     0.9411 
 123       122400.jpg       122402.jpg   1     612.4000     7.6394    55.5000   116.3098     0.8247 
 124       122401.jpg       122402.jpg   1     638.7000     7.6107    55.5000   135.2283     0.8227 
 125       122500.jpg       122501.jpg   1     381.1000     6.7839    35.1000    31.3509     0.9532 
 126       122600.jpg       122601.jpg   1     452.2000     6.6495     7.0000    30.3623     0.8156 
 127       122600.jpg       122602.jpg   1     460.7000     6.7748     7.2000    38.8053     0.7974 
 128       122601.jpg       122602.jpg   1     438.3000     6.6813     0.6000     0.8993     0.9471 
 129       122704.jpg       122705.jpg   1     219.9000     6.5051   102.9000   139.8218     0.9462 
 130       122800.jpg       122801.jpg   1     230.2000     6.5827     6.8000    10.8948     0.9554 
 131       122900.jpg       122901.jpg   1     294.5000     6.4834    18.3000    16.9637     0.9474 
 132       123000.jpg       123001.jpg   1     275.4000     7.2010    11.9000     7.4516     0.9257 
 133       123002.jpg       123003.jpg   1     154.5000     6.7986    18.4000     9.0101     0.9206 
 134       123600.jpg       123601.jpg   1     174.7000     7.1796     4.1000     1.8983     0.9263 
 135       123600.jpg       123602.jpg   1     167.3000     7.3362    13.1000    45.2237     0.8966 
 136       123601.jpg       123602.jpg   1     154.8000     7.3187     6.9000    50.4938     0.9047 
 137       123700.jpg       123701.jpg   1     216.1000     6.9531    78.2000   152.7296     0.8536 
 138       123800.jpg       123801.jpg   1     204.7000     7.1448    41.4000   384.9180     0.7016 
 139       123900.jpg       123901.jpg   1     291.2000     7.3289    93.8000   135.5582     0.7020 
 143       124100.jpg       124101.jpg   1     114.0000     7.2978    15.1000    16.1827     0.8156 
 144       124100.jpg       124201.jpg   1     140.0000     7.5273    47.5000   112.8862     0.7782 
 145       124200.jpg       124201.jpg   1     150.9000     7.2271    50.2000   117.2395     0.6579 
 146       124200.jpg       124202.jpg   1     141.9000     7.4012    38.1000    72.6713     0.7168 
 147       124201.jpg       124202.jpg   1      84.5000     7.1179     8.1000    10.3113     0.8710 
 148       124400.jpg       124402.jpg   1     235.8000     7.5250    60.9000    85.9241     0.8287 
 149       125100.jpg       125101.jpg   1     339.4000     7.2586     4.1000     5.2163     0.9186 
 150       125202.jpg       125203.jpg   1     262.8000     7.3268    18.8000     6.6430     0.9160 
 151       125500.jpg       125501.jpg   1     160.6000     7.0477    41.0000    49.4970     0.9074 
 152       125700.jpg       125701.jpg   1      13.0000     7.4520     4.1000     8.6222     0.7833 
 153       125700.jpg       125702.jpg   1      14.0000     7.4707     4.9000    11.5302     0.7899 
 154       125700.jpg       125703.jpg   1      17.6000     7.6493     8.4000    11.5676     0.8499 
 155       125700.jpg       125800.jpg   1     202.0000     7.5139   196.2000   219.7395     0.5195 
 156       125700.jpg       125801.jpg   1     201.8000     7.5431   195.8000   208.2708     0.4761 
 157       125700.jpg       125802.jpg   1     204.0000     7.5368   198.2000   228.6664     0.5482 
 158       125701.jpg       125702.jpg   1       3.9000     7.0067     1.4000     1.5385     0.9687 
 159       125701.jpg       125703.jpg   1      19.2000     7.5708     8.1000     7.2345     0.8046 
 160       125701.jpg       125800.jpg   1     201.4000     7.5384   195.9000   191.1428     0.5142 
 161       125701.jpg       125801.jpg   1     201.0000     7.5287   195.5000   182.8300     0.4244 
 162       125701.jpg       125802.jpg   1     203.0000     7.5486   197.8000   197.9786     0.5585 
 163       125702.jpg       125703.jpg   1      14.1000     7.5335     3.6000     3.4957     0.8292 
 164       125702.jpg       125800.jpg   1     173.9000     7.5673   168.5000   162.2686     0.5267 
 165       125702.jpg       125801.jpg   1     173.7000     7.5265   168.2000   154.6891     0.4368 
 166       125702.jpg       125802.jpg   1     175.2000     7.5030   170.2000   168.6060     0.5704 
 167       125703.jpg       125800.jpg   1     151.2000     7.7503   145.7000   149.0103     0.6128 
 168       125703.jpg       125801.jpg   1     151.2000     7.7170   145.3000   140.3490     0.5244 
 169       125703.jpg       125802.jpg   1     153.0000     7.7462   147.4000   155.8797     0.6484 
 170       125800.jpg       125801.jpg   1       4.3000     7.3310     0.1000     0.7433     0.8272 
 171       125800.jpg       125802.jpg   1       4.2000     7.3371     0.1000     0.4531     0.8945 
 172       125801.jpg       125802.jpg   1       3.9000     7.3654     0.1000     1.5259     0.7226 
 173       126001.jpg       126002.jpg   1     368.4000     7.4866    33.3000   167.4184     0.8764 
 174       126200.jpg       126201.jpg   1     183.2000     6.2059     8.3000    19.7183     0.9505 
 175       126400.jpg       126500.jpg   1     229.5000     6.8895   158.1000   245.2722     0.7111 
 176       126400.jpg       126501.jpg   1     135.8000     7.1695    18.2000    14.2383     0.8003 
 177       126401.jpg       126402.jpg   1      98.4000     6.4681     6.4000    15.0901     0.9455 
 178       126401.jpg       126502.jpg   1     241.0000     7.3318   115.9000   165.4054     0.7412 
 179       126402.jpg       126502.jpg   1     283.8000     7.3187   143.4000   220.0674     0.7324 
 180       126500.jpg       126501.jpg   1     232.5000     6.8969   157.5000   277.2284     0.6992 
 181       127100.jpg       127101.jpg   1     168.7000     7.5513    15.9000    27.0750     0.9163 
 182       127200.jpg       127201.jpg   1      95.9000     6.6361    25.8000    33.0184     0.8322 
 183       127400.jpg       127401.jpg   1       1.5000     7.0497     0.3000     0.8398     0.9047 
 184       127400.jpg       127402.jpg   1      21.0000     7.3029     1.4000     2.3551     0.6570 
 185       127400.jpg       127403.jpg   1      25.6000     7.3459    10.8000    20.0037     0.6387 
 186       127401.jpg       127402.jpg   1      12.1000     7.3102     1.7000     3.1685     0.6291 
 187       127401.jpg       127403.jpg   1      31.4000     7.3603    13.6000    23.1822     0.6152 
 188       127402.jpg       127403.jpg   1      48.0000     7.3638    15.2000    26.3479     0.9314 
 189       127500.jpg       127501.jpg   1     102.2000     6.4813    22.9000    43.5396     0.8421 
 190       127502.jpg       127503.jpg   1     107.4000     6.4566    18.1000    38.9249     0.9485 
 191       127600.jpg       127601.jpg   1     104.0000     7.1871    28.8000    94.2631     0.8197 
 192       127600.jpg       127602.jpg   1      83.1000     7.1827    67.1000   141.7133     0.8537 
 193       127601.jpg       127602.jpg   1      67.4000     6.3669    56.0000    60.6422     0.9253 
 194       127700.jpg       127701.jpg   1      32.3000     6.2222     3.0000     8.9854     0.9719 
 195       128001.jpg       128002.jpg   1     270.5000     7.0504    12.2000    19.1078     0.8765 
 196       128300.jpg       128301.jpg   1       1.7000     5.4344     0.2000     0.7279     0.8463 
 197       128600.jpg       128601.jpg   1      72.3000     5.0250     2.6000     4.8697     0.9360 
 198       128900.jpg       128901.jpg   1     229.0000     6.9797     8.0000    65.2194     0.8469 
 199       129100.jpg       129101.jpg   1     129.6000     6.9547     6.9000    31.4678     0.9155 
 200       129600.jpg       129601.jpg   1     110.6000     7.3931    68.7000   176.0041     0.8607 
 201 2013-07-09_11.04.06_HDR.jpg 2013-07-09_11.04.23_HDR.jpg   1     427.1000     6.7862    26.6000    50.6623     0.8555 
 202 2013-07-09_14.03.03.jpg 2013-07-09_14.03.04_HDR.jpg   1      88.5000     2.9328    53.0000   127.7407     0.7699 
 203 2013-07-10_16.31.22.jpg 2013-07-10_16.31.24_HDR.jpg   1     241.7000     2.4257   167.4000   226.5989     0.6164 
 204 2013-07-10_16.38.43.jpg 2013-07-10_16.38.44_HDR.jpg   1     246.2000     1.9546   194.5000   396.3720     0.7070 
 205 2013-07-10_16.51.13.jpg 2013-07-10_16.51.14_HDR.jpg   1     269.8000     2.2886    81.2000   115.2838     0.8176 
 206 2013-07-10_18.17.05.jpg 2013-07-10_18.17.07_HDR.jpg   1      97.4000     1.6393    11.9000    17.3660     0.9374 
 207 2013-07-12_16.55.21.jpg 2013-07-12_16.55.22_HDR.jpg   1     254.1000     3.1408    12.7000    27.7670     0.8687 
 208     DSC02378.JPG     DSC02384.JPG   1     226.8000     6.8674     7.9000    10.7468     0.8920 
 209     DSCF0287.JPG     DSCF0288.JPG   1     553.3000     7.0861     9.4000    36.6067     0.8798 
 211     DSCF0415.JPG     DSCF0416.JPG   1     231.8000     6.7755    15.5000    87.0205     0.8149 
 212     DSCF0417.JPG     DSCF0419.JPG   1     218.9000     6.8133     8.3000   118.1960     0.8200 
 213     DSCF0422.JPG     DSCF0423.JPG   1     654.0000     7.4449   128.9000   118.3050     0.8892 
 214     DSCF0586.JPG     DSCF0588.JPG   1     133.4000     6.7508    25.0000    39.2798     0.8825 
 215     DSCF0644.JPG     DSCF0645.JPG   1     236.2000     6.4379    16.4000    17.3558     0.9209 
 216     DSCF0650.JPG     DSCF0651.JPG   1     218.4000     6.3702    26.7000    22.8330     0.9082 
 217     DSCF0676.JPG     DSCF0677.JPG   1     267.3000     7.2509    42.7000    75.8596     0.8652 
 218     DSCF0710.JPG     DSCF0711.JPG   1     118.6000     5.6164    11.4000   207.8271     0.7603 
 219     DSCF0743.JPG     DSCF0745.JPG   1     283.8000     7.1454    12.5000     6.8226     0.9101 
 220     DSCF0747.JPG     DSCF0748.JPG   1     164.7000     6.5612    36.2000    40.2139     0.8069 
 221     DSCF0784.JPG     DSCF0785.JPG   1     228.9000     7.2014    31.1000    15.1349     0.8398 
 222     DSCF0797.JPG     DSCF0798.JPG   1     282.1000     7.0444    50.0000    58.6252     0.9157 
 223     IMG_0084.JPG     IMG_0085.JPG   1     282.1000     6.7280    13.3000    13.7109     0.9406 
 224     IMG_0084.JPG     IMG_0086.JPG   1     402.7000     7.1878    89.6000    93.1746     0.8707 
 225     IMG_0084.JPG     IMG_0087.JPG   1     287.6000     6.8339    13.7000     8.8887     0.9261 
 226     IMG_0084.JPG     IMG_0088.JPG   1     369.3000     7.0745   117.6000   130.7531     0.8176 
 227     IMG_0084.JPG     IMG_0089.JPG   1     344.1000     7.0642    38.9000    41.7248     0.8422 
 228     IMG_0085.JPG     IMG_0086.JPG   1     461.5000     7.2486   134.7000   149.0955     0.8514 
 229     IMG_0085.JPG     IMG_0087.JPG   1     207.7000     4.6956     4.6000     4.2464     0.9493 
 230     IMG_0085.JPG     IMG_0088.JPG   1     478.5000     7.1336   161.0000   180.3565     0.8222 
 231     IMG_0085.JPG     IMG_0089.JPG   1     357.7000     6.9738    54.1000    64.3371     0.8537 
 232     IMG_0086.JPG     IMG_0087.JPG   1     408.8000     7.2667   117.4000   117.2976     0.8628 
 234     IMG_0086.JPG     IMG_0089.JPG   1     416.2000     7.2003    39.5000    34.5954     0.8564 
 236     IMG_0087.JPG     IMG_0089.JPG   1     352.6000     6.9622    47.8000    45.7553     0.8772 
 237     IMG_0088.JPG     IMG_0089.JPG   1     312.5000     6.6701    39.7000    36.7804     0.9208 
 238     IMG_0090.JPG     IMG_0091.JPG   1     345.2000     7.0238    20.0000    13.5305     0.8913 
 239     IMG_0090.JPG     IMG_0094.JPG   1     419.6000     7.4603    38.6000    49.3165     0.8089 
 241     IMG_0091.JPG     IMG_0094.JPG   1     432.4000     7.5063    41.2000    65.9023     0.8556 
 242     IMG_0094.JPG     IMG_0095.JPG   1     426.5000     7.3021    39.0000    27.3090     0.8829 
 243     IMG_0096.JPG     IMG_0097.JPG   1     378.8000     6.4492     4.0000    39.5524     0.9007 
 244     IMG_0098.JPG     IMG_0099.JPG   1     228.6000     6.4032     7.6000    69.8383     0.8777 
 245     IMG_0098.JPG     IMG_0100.JPG   1     258.9000     7.0714    14.4000    31.0994     0.8588 
 246     IMG_0099.JPG     IMG_0100.JPG   1     239.5000     7.1082    32.3000   176.3283     0.8225 
 247     IMG_0102.JPG     IMG_0103.JPG   1     161.7000     6.8374    16.2000    12.3859     0.8669 
 248     IMG_0104.JPG     IMG_0105.JPG   1     261.5000     6.9337    18.2000    11.3234     0.8959 
 249     IMG_0107.JPG     IMG_0108.JPG   1     205.4000     6.7575     3.7000    29.0157     0.8941 
 250     IMG_0107.JPG     IMG_0109.JPG   1     251.5000     7.4157    16.6000    58.9924     0.8799 
 251     IMG_0107.JPG     IMG_0110.JPG   1     252.1000     7.4264    15.0000    98.3017     0.8663 
 254     IMG_0108.JPG     IMG_0109.JPG   1     229.7000     7.4160    14.9000   153.8904     0.8317 
 255     IMG_0108.JPG     IMG_0110.JPG   1     241.6000     7.4362    15.4000   219.9097     0.8159 
 256     IMG_0108.JPG     IMG_0113.JPG   1     225.8000     7.1082    14.7000   106.5530     0.8596 
 258     IMG_0109.JPG     IMG_0110.JPG   1     184.3000     6.3265     0.8000     6.6107     0.9458 
 259     IMG_0111.JPG     IMG_0112.JPG   1     190.7000     6.9667     6.4000     9.5959     0.9385 
 260     IMG_0113.JPG     IMG_0114.JPG   1     234.0000     6.8071     1.9000     3.8177     0.9488 
 261     IMG_0266.JPG     IMG_0267.JPG   1     287.2000     6.8004    10.1000     6.2325     0.9144 
 262     IMG_0272.JPG     IMG_0273.JPG   1     105.5000     6.6362     2.0000     1.2900     0.9432 
 264     IMG_0284.JPG     IMG_0285.JPG   1     118.3000     5.6774     3.5000     3.6462     0.9190 
 265     IMG_0304.JPG     IMG_0305.JPG   1      76.6000     6.9279    39.5000    50.8637     0.7980 
 266     IMG_0311.JPG     IMG_0312.JPG   1     371.8000     6.7793   142.3000   138.3736     0.7694 
 267     IMG_0311.JPG     IMG_0313.JPG   1     528.8000     7.1382   165.6000   298.6147     0.8400 
 268     IMG_0312.JPG     IMG_0313.JPG   1     774.2000     7.0523   487.2000   565.8892     0.7312 
 269     IMG_0314.JPG     IMG_0315.JPG   1     301.3000     6.4739    19.2000    55.3198     0.8137 
 270     IMG_0609.JPG     IMG_0610.JPG   1     107.2000     6.5206    19.1000    18.0926     0.9159 
 271     IMG_0611.JPG     IMG_0612.JPG   1     312.2000     6.5127     4.3000     9.9941     0.8920 
 272     IMG_0624.JPG     IMG_0625.JPG   1     280.5000     6.9433    21.7000    20.8361     0.8979 
 273     IMG_0646.JPG     IMG_0648.JPG   1     266.6000     6.8358    64.3000   121.3725     0.8216 
 274     IMG_0646.JPG     IMG_0649.JPG   1     244.5000     7.1351    32.8000    41.0440     0.8651 
 275     IMG_0648.JPG     IMG_0649.JPG   1     235.0000     7.0012    53.4000    96.6017     0.8110 
 276     IMG_0731.JPG     IMG_0732.JPG   1     546.8000     7.4647    39.0000    17.5227     0.8978 
 277     IMG_0733.JPG     IMG_0734.JPG   1     213.3000     6.0379     9.6000    22.7506     0.9156 
 278     IMG_0735.JPG     IMG_0736.JPG   1     296.8000     7.1205    90.1000   255.2295     0.7868 
 279     IMG_0737.JPG     IMG_0738.JPG   1     184.5000     6.5540     7.5000    35.0498     0.8985 
 280     IMG_0737.JPG     IMG_0739.JPG   1     189.1000     6.5603     9.5000    13.9851     0.8990 
 281     IMG_0737.JPG     IMG_0740.JPG   1     185.1000     6.8552    12.9000    52.9614     0.8520 
 282     IMG_0737.JPG     IMG_0741.JPG   1     153.7000     6.6538     6.2000    18.0370     0.8989 
 283     IMG_0737.JPG     IMG_0742.JPG   1     164.1000     6.2831     3.6000     8.7299     0.9061 
 284     IMG_0738.JPG     IMG_0739.JPG   1     168.0000     6.0985     4.0000    15.6147     0.8465 
 285     IMG_0738.JPG     IMG_0740.JPG   1     165.7000     6.3616    14.4000    15.4956     0.9099 
 286     IMG_0738.JPG     IMG_0741.JPG   1     166.8000     6.0554     2.5000     5.3718     0.9225 
 287     IMG_0738.JPG     IMG_0742.JPG   1     173.6000     6.4022     4.3000    13.7382     0.9149 
 288     IMG_0739.JPG     IMG_0740.JPG   1     125.4000     5.8756     9.4000    34.8083     0.8263 
 289     IMG_0739.JPG     IMG_0741.JPG   1     136.1000     5.9217     2.9000     9.3861     0.8713 
 290     IMG_0739.JPG     IMG_0742.JPG   1     178.1000     6.3309     7.3000    11.3818     0.8412 
 291     IMG_0740.JPG     IMG_0741.JPG   1     141.0000     5.9784     8.0000    16.4151     0.9069 
 292     IMG_0740.JPG     IMG_0742.JPG   1     174.9000     6.5296    10.1000    24.1048     0.8897 
 293     IMG_0741.JPG     IMG_0742.JPG   1     122.5000     6.0813     3.3000     3.4825     0.9288 
 294     IMG_0743.JPG     IMG_0744.JPG   1     121.1000     4.8854     3.8000    32.4128     0.8169 
 295     IMG_0843.JPG     IMG_0844.JPG   1     304.5000     7.1168     2.8000     2.3265     0.9303 
 296     IMG_1229.JPG     IMG_1230.JPG   1     124.8000     5.4557     7.2000    14.1967     0.8757 
 297     IMG_1229.JPG     IMG_1237.JPG   1     244.7000     7.4029    41.8000    61.9298     0.7257 
 298     IMG_1229.JPG     IMG_1238.JPG   1     230.6000     7.4078    43.0000    41.4963     0.7735 
 299     IMG_1229.JPG     IMG_1239.JPG   1     303.6000     7.4446   126.0000    96.8021     0.7633 
 300     IMG_1230.JPG     IMG_1237.JPG   1     264.0000     7.3607    52.6000    45.9845     0.7619 
 301     IMG_1230.JPG     IMG_1238.JPG   1     263.0000     7.3781    61.4000    42.0328     0.7554 
 302     IMG_1232.JPG     IMG_1233.JPG   1      73.5000     5.3845     6.1000    12.1852     0.8846 
 303     IMG_1233.JPG     IMG_1234.JPG   1     199.0000     7.1375    66.9000    68.9703     0.7817 
 304     IMG_1234.JPG     IMG_1235.JPG   1     129.7000     6.4208     9.5000    13.8601     0.8551 
 305     IMG_1234.JPG     IMG_1236.JPG   1     123.7000     6.3131    44.1000    48.0811     0.8493 
 306     IMG_1235.JPG     IMG_1236.JPG   1     176.9000     6.8333    59.3000    52.8675     0.9000 
 307     IMG_1237.JPG     IMG_1238.JPG   1     145.4000     6.5862     6.1000     8.5854     0.8806 
 309     IMG_1238.JPG     IMG_1239.JPG   1     179.7000     6.7451    65.9000    69.9363     0.8079 
 310     IMG_1240.JPG     IMG_1241.JPG   1     145.7000     6.6181    64.5000    77.6541     0.8885 
 311     IMG_1242.JPG     IMG_1243.JPG   1     190.0000     7.1832     9.7000    11.7971     0.9180 
 312     IMG_1291.JPG     IMG_1292.JPG   1     286.5000     6.5016     8.1000     8.7235     0.9027 
 313     IMG_1291.JPG     IMG_1293.JPG   1     345.5000     7.0133    12.0000    24.6514     0.8876 
 314     IMG_1292.JPG     IMG_1293.JPG   1     320.0000     6.7464     6.2000    11.3526     0.9362 
 315     IMG_1296.JPG     IMG_1297.JPG   1     565.8000     7.2504    37.9000   100.9538     0.9279 
 317     IMG_1300.JPG     IMG_1301.JPG   1     493.5000     7.4286   178.4000   204.5561     0.8486 
 318     IMG_1301.JPG     IMG_1302.JPG   1     299.9000     7.3892     9.8000     6.5398     0.9449 
 319     IMG_1301.JPG     IMG_1303.JPG   1     294.0000     7.3218    11.5000    35.5043     0.9429 
